0.000639995733362,0.00125332497783,0.00181665455564,0.00236998420011,0.00291998053346,0.00341331057793,0.00401330657796,0.00450996993353,0.005003299978,0.00551662988913,0.00598329344471,0.00648662342251,0.00697995346698,0.00742661715589,0.00788994740035,0.0083499443337,0.00878660808928,0.00922993846708,0.00965993560043,0.0100699328671,0.0105299298005,0.0109232605116,0.0113665908894,0.0117699215339,0.0122032519783,0.0125565829561,0.0129699135339,0.0133599109339,0.0138332411117,0.0142199052006,0.0146232358451,0.0149599002673,0.0153632309118,0.0156632289118,0.016059892934,0.0164032239785,0.0167832214452,0.017076552823,0.0174032173119,0.0177398817341,0.0181532123119,0.0184498770008,0.0187632082453,0.0191598722675,0.0194565369564,0.0198665342231,0.0202065319565,0.0204698635342,0.0207998613343,0.0210298598009
forward,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
1093027194,0.,0.,0.00943396226415,0.00943396226415,0.0188679245283,0.0188679245283,0.0283018867925,0.0283018867925,0.0283018867925,0.0283018867925,0.0377358490566,0.0471698113208,0.0471698113208,0.0566037735849,0.0566037735849,0.0566037735849,0.0660377358491,0.0660377358491,0.0754716981132,0.0849056603774,0.0849056603774,0.0943396226415,0.0943396226415,0.103773584906,0.0943396226415,0.0943396226415,0.103773584906,0.11320754717,0.11320754717,0.103773584906,0.11320754717,0.122641509434,0.122641509434,0.132075471698,0.122641509434,0.122641509434,0.11320754717,0.122641509434,0.132075471698,0.122641509434,0.122641509434,0.122641509434,0.11320754717,0.122641509434,0.11320754717,0.11320754717,0.11320754717,0.11320754717,0.11320754717,0.11320754717
1093027190,0.0111111111111,0.0222222222222,0.0333333333333,0.0333333333333,0.0444444444444,0.0555555555556,0.0555555555556,0.0555555555556,0.0555555555556,0.0555555555556,0.0666666666667,0.0777777777778,0.0777777777778,0.0888888888889,0.0888888888889,0.1,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.122222222222,0.122222222222,0.133333333333,0.122222222222,0.122222222222,0.133333333333,0.133333333333,0.133333333333,0.133333333333,0.122222222222,0.111111111111,0.122222222222,0.122222222222,0.111111111111,0.122222222222,0.122222222222,0.111111111111,0.122222222222,0.122222222222,0.133333333333,0.122222222222,0.122222222222,0.122222222222,0.133333333333,0.133333333333,0.133333333333,0.133333333333,0.122222222222,0.111111111111
1093027190,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
1093027190,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25,0.,0.25,0.,0.25,0.,0.,0.25,0.,0.25,0.25,0.25,0.,0.25,0.25,0.,0.,0.25,0.,0.25,0.,0.25,0.,0.,0.,0.25,0.,0.,0.25,0.25
891360141,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081,0.00813008130081
1093027189,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25,0.,0.25,0.,0.,0.25,0.,0.25,0.25,0.25,0.,0.25,0.25,0.,0.,0.25,0.,0.25,0.,0.25,0.,0.,0.,0.25,0.,0.,0.25
1093027190,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
891360144,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0277777777778,0.0555555555556,0.111111111111,0.111111111111,0.111111111111,0.0555555555556,0.0833333333333,0.0833333333333,0.138888888889,0.0555555555556,0.0833333333333,0.0555555555556,0.111111111111,0.0555555555556,0.138888888889,0.111111111111,0.111111111111,0.0833333333333,0.0833333333333,0.111111111111,0.138888888889,0.194444444444,0.111111111111,0.111111111111,0.138888888889,0.166666666667,0.194444444444,0.166666666667,0.166666666667,0.138888888889,0.138888888889,0.138888888889,0.166666666667,0.111111111111,0.111111111111,0.138888888889,0.111111111111,0.0833333333333
1093027189,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
235833345,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989,0.010989010989
235833345,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
235833345,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.046511627907,0.046511627907,0.046511627907,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.,0.,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.046511627907,0.046511627907
235833345,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
1076303790,0.00334448160535,0.0066889632107,0.0066889632107,0.0100334448161,0.0100334448161,0.0133779264214,0.0167224080268,0.0167224080268,0.0200668896321,0.0234113712375,0.0234113712375,0.0267558528428,0.0301003344482,0.0301003344482,0.0301003344482,0.0334448160535,0.0334448160535,0.0334448160535,0.0334448160535,0.0334448160535,0.0367892976589,0.0401337792642,0.0401337792642,0.0401337792642,0.0401337792642,0.0401337792642,0.0401337792642,0.0434782608696,0.0468227424749,0.0468227424749,0.0501672240803,0.0501672240803,0.0501672240803,0.0501672240803,0.0501672240803,0.0535117056856,0.0535117056856,0.056856187291,0.0602006688963,0.0635451505017,0.066889632107,0.066889632107,0.066889632107,0.066889632107,0.0702341137124,0.0735785953177,0.0769230769231,0.0802675585284,0.0836120401338,0.0836120401338
174325097,0.,0.,0.,0.,0.,0.00666666666667,0.00666666666667,0.00666666666667,0.00666666666667,0.00666666666667,0.0133333333333,0.0133333333333,0.02,0.02,0.0266666666667,0.0333333333333,0.0333333333333,0.04,0.0466666666667,0.0466666666667,0.0466666666667,0.0466666666667,0.0533333333333,0.06,0.0666666666667,0.0666666666667,0.0733333333333,0.0733333333333,0.08,0.0866666666667,0.0933333333333,0.0933333333333,0.0933333333333,0.1,0.106666666667,0.113333333333,0.113333333333,0.113333333333,0.113333333333,0.113333333333,0.12,0.12,0.113333333333,0.12,0.126666666667,0.12,0.12,0.12,0.12,0.126666666667
174325097,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
1076303787,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
