id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
22664732,243120988,243120992,23.842692107646137,1,4,0,2,0,"LINESTRING(5.0784371 45.6335070, 5.0784796 45.6335554, 5.0785069 45.6336318, 5.0785002 45.6337103)"
22664732,243120992,243120993,22.419634376304003,1,4,0,2,0,"LINESTRING(5.0785002 45.6337103, 5.0784434 45.6338028, 5.0783405 45.6338733)"
22664732,243120993,243120997,23.144795876769955,1,4,0,2,0,"LINESTRING(5.0783405 45.6338733, 5.0782512 45.6339033, 5.0781537 45.6339157, 5.0780549 45.6339097)"
22664732,243120997,243120998,23.109797279130486,1,4,0,2,0,"LINESTRING(5.0780549 45.6339097, 5.0779195 45.6338672, 5.0778185 45.6337911)"
22664732,243120998,495342303,20.85564853876826,1,4,0,2,0,"LINESTRING(5.0778185 45.6337911, 5.0777816 45.6337343, 5.0777651 45.6336729, 5.0777699 45.6336105)"
22664732,495342303,243121006,23.79416287698534,1,4,0,2,0,"LINESTRING(5.0777699 45.6336105, 5.0778269 45.6335113, 5.0779360 45.6334365)"
22664732,243121006,1745795509,22.35331592154448,1,4,0,2,0,"LINESTRING(5.0779360 45.6334365, 5.0780400 45.6334045, 5.0781530 45.6333959, 5.0782122 45.6334022)"
22664732,1745795509,243120988,21.492394726105076,1,4,0,2,0,"LINESTRING(5.0782122 45.6334022, 5.0783499 45.6334427, 5.0784371 45.6335070)"
22664733,243120992,243121009,98.4682463925252,1,3,0,2,0,"LINESTRING(5.0785002 45.6337103, 5.0785737 45.6338313, 5.0793563 45.6343487)"
26730504,243120997,1745795521,85.78227814594693,1,4,0,2,0,"LINESTRING(5.0780549 45.6339097, 5.0778133 45.6340123, 5.0772772 45.6344456)"
26730504,1745795521,307636896,53.50451489893914,1,4,0,2,0,"LINESTRING(5.0772772 45.6344456, 5.0767892 45.6347841)"
28015661,293191025,471120644,144.7224959895083,1,4,0,2,0,"LINESTRING(5.0398961 45.6402692, 5.0401226 45.6401369, 5.0403060 45.6400457, 5.0404803 45.6399815, 5.0406602 45.6399319, 5.0408773 45.6398869, 5.0411138 45.6398540, 5.0412343 45.6398328, 5.0413422 45.6397864, 5.0413853 45.6397320, 5.0414296 45.6396381)"
28015662,293191025,3777268214,188.26305893659287,1,4,4,2,2,"LINESTRING(5.0398961 45.6402692, 5.0391546 45.6406470, 5.0379622 45.6412849)"
28015667,243121009,243120993,96.19677479871461,1,3,0,2,0,"LINESTRING(5.0793563 45.6343487, 5.0790122 45.6342336, 5.0787815 45.6341436, 5.0784878 45.6339354, 5.0783405 45.6338733)"
28015669,307636896,243120998,137.82643311543342,1,4,0,2,0,"LINESTRING(5.0767892 45.6347841, 5.0772428 45.6343625, 5.0774683 45.6341148, 5.0776725 45.6339963, 5.0777610 45.6339073, 5.0778185 45.6337911)"
29420828,293191028,4430749340,169.82696211878635,1,3,0,2,0,"LINESTRING(5.0417746 45.6393197, 5.0418910 45.6392634, 5.0419929 45.6391817, 5.0421185 45.6390788, 5.0422416 45.6390002, 5.0424167 45.6389335, 5.0428530 45.6387133, 5.0434802 45.6383801)"
29420828,4430749340,4430749333,17.569231141411382,1,3,0,2,0,"LINESTRING(5.0434802 45.6383801, 5.0436597 45.6382844)"
29420828,4430749333,293191033,15.275619195040438,1,3,0,2,0,"LINESTRING(5.0436597 45.6382844, 5.0438161 45.6382015)"
29420828,293191033,1346126499,148.9934071772341,1,3,0,2,0,"LINESTRING(5.0438161 45.6382015, 5.0444250 45.6378859, 5.0449393 45.6376497, 5.0453828 45.6374331)"
29420830,324250096,1433558678,87.29525911235336,1,3,3,2,2,"LINESTRING(5.0704433 45.6290122, 5.0705550 45.6288724, 5.0707951 45.6286099, 5.0710311 45.6283446)"
29420830,1433558678,324250105,17.196582916263715,1,3,3,2,2,"LINESTRING(5.0710311 45.6283446, 5.0711583 45.6282183)"
29420830,324250105,1744493276,29.307998424010147,1,3,3,2,2,"LINESTRING(5.0711583 45.6282183, 5.0713473 45.6279906)"
29420830,1744493276,324250119,240.03783479524563,1,3,3,2,2,"LINESTRING(5.0713473 45.6279906, 5.0714945 45.6278232, 5.0718683 45.6274047, 5.0720678 45.6271744, 5.0723972 45.6268166, 5.0726260 45.6266297, 5.0727707 45.6265279, 5.0730253 45.6263738, 5.0731784 45.6262738)"
39007876,2537135657,464727430,779.6150365708215,1,1,1,2,2,"LINESTRING(5.0322029 45.6286899, 5.0318058 45.6288837, 5.0312592 45.6291757, 5.0309390 45.6294147, 5.0308284 45.6295124, 5.0305592 45.6298114, 5.0301822 45.6302832, 5.0299952 45.6305179, 5.0295193 45.6311151, 5.0292731 45.6314240, 5.0291963 45.6315127, 5.0288264 45.6319401, 5.0283336 45.6324636, 5.0276818 45.6330413, 5.0274779 45.6332251, 5.0271749 45.6335421, 5.0268905 45.6338590, 5.0267618 45.6339491, 5.0265931 45.6340291, 5.0264319 45.6340860, 5.0261810 45.6341341)"
39323649,1433558665,2503574205,38.77443372346496,1,1,0,2,0,"LINESTRING(5.0625409 45.6293723, 5.0620649 45.6294749)"
39323649,2503574205,6816029816,36.806206225628216,1,1,0,2,0,"LINESTRING(5.0620649 45.6294749, 5.0618880 45.6295131, 5.0616167 45.6295800)"
39323649,6816029816,1433558161,7.4878917043926,1,1,0,2,0,"LINESTRING(5.0616167 45.6295800, 5.0615260 45.6296024)"
39323653,471120372,8808740951,60.432396398301016,1,1,1,2,2,"LINESTRING(5.0546250 45.6311079, 5.0543613 45.6316185)"
39323653,8808740951,2439086853,20.63170152036538,1,1,1,2,2,"LINESTRING(5.0543613 45.6316185, 5.0542708 45.6317927)"
39323653,2439086853,2502843946,75.93021011651369,1,1,1,2,2,"LINESTRING(5.0542708 45.6317927, 5.0539269 45.6324310)"
39323653,2502843946,8808812265,80.84188980022425,1,1,1,2,2,"LINESTRING(5.0539269 45.6324310, 5.0536503 45.6329735, 5.0536422 45.6330739, 5.0536550 45.6331228)"
39323668,622131446,622131450,256.15860002275036,1,1,1,2,2,"LINESTRING(5.0691032 45.6356731, 5.0680120 45.6358389, 5.0672441 45.6359655, 5.0669481 45.6359804, 5.0666472 45.6359634, 5.0662548 45.6359102, 5.0659338 45.6358474, 5.0658817 45.6358383)"
39323668,622131450,1476334864,108.72077321763729,1,1,1,2,2,"LINESTRING(5.0658817 45.6358383, 5.0658312 45.6358310, 5.0656499 45.6358165, 5.0653757 45.6358136, 5.0644872 45.6358104)"
39323668,1476334864,4942009285,174.16410006718218,1,1,1,2,2,"LINESTRING(5.0644872 45.6358104, 5.0644277 45.6358111, 5.0634101 45.6358231, 5.0623916 45.6358509, 5.0622511 45.6358596)"
39323668,4942009285,622131834,67.70692333108308,1,1,1,2,2,"LINESTRING(5.0622511 45.6358596, 5.0617530 45.6359248, 5.0614556 45.6359801, 5.0614021 45.6359901)"
39323668,622131834,4281963260,47.96630947546251,1,1,1,2,2,"LINESTRING(5.0614021 45.6359901, 5.0613471 45.6359952, 5.0610280 45.6360247, 5.0608015 45.6360778)"
39323668,4281963260,1745662438,600.9297545298538,1,1,1,2,2,"LINESTRING(5.0608015 45.6360778, 5.0606656 45.6360993, 5.0597843 45.6362947, 5.0594538 45.6363521, 5.0591154 45.6363944, 5.0570750 45.6365533, 5.0548351 45.6367201, 5.0545669 45.6367510, 5.0542784 45.6368024, 5.0532280 45.6370242)"
39323668,1745662438,471120580,17.37434982318782,1,1,1,2,2,"LINESTRING(5.0532280 45.6370242, 5.0530143 45.6370693)"
39323668,471120580,1344429907,375.7931907367175,1,1,1,2,2,"LINESTRING(5.0530143 45.6370693, 5.0503373 45.6377540, 5.0488581 45.6381763, 5.0486481 45.6382506, 5.0485258 45.6383045)"
39323668,1344429907,471120625,342.90695547444994,1,1,1,2,2,"LINESTRING(5.0485258 45.6383045, 5.0481287 45.6385560, 5.0479604 45.6386186, 5.0457023 45.6391704, 5.0455468 45.6391966, 5.0453644 45.6391869, 5.0451989 45.6391384, 5.0450645 45.6390514, 5.0447597 45.6387755, 5.0447010 45.6387343)"
39323668,471120625,293191035,56.20857605856754,1,1,1,2,2,"LINESTRING(5.0447010 45.6387343, 5.0445505 45.6386612, 5.0440724 45.6384873)"
39323680,471120674,293191028,19.17489893452281,1,4,0,2,0,"LINESTRING(5.0415471 45.6393780, 5.0416568 45.6393333, 5.0417746 45.6393197)"
39323680,293191028,471120686,20.280901073856327,1,4,0,2,0,"LINESTRING(5.0417746 45.6393197, 5.0418271 45.6393194, 5.0419057 45.6393323, 5.0420164 45.6393763)"
39323680,471120686,471120714,23.074617580659343,1,4,0,2,0,"LINESTRING(5.0420164 45.6393763, 5.0421155 45.6394665, 5.0421488 45.6395571)"
39323680,471120714,1346126546,22.589384053073424,1,4,0,2,0,"LINESTRING(5.0421488 45.6395571, 5.0421148 45.6396809, 5.0420481 45.6397420)"
39323680,1346126546,471120725,29.02349422287771,1,4,0,2,0,"LINESTRING(5.0420481 45.6397420, 5.0420195 45.6397683, 5.0418603 45.6398231, 5.0417121 45.6398239)"
39323680,471120725,471120644,31.632236303505486,1,4,0,2,0,"LINESTRING(5.0417121 45.6398239, 5.0415756 45.6397836, 5.0414902 45.6397261, 5.0414296 45.6396381)"
39323680,471120644,471120674,31.83124626641853,1,4,0,2,0,"LINESTRING(5.0414296 45.6396381, 5.0414191 45.6395497, 5.0414491 45.6394693, 5.0415471 45.6393780)"
40221041,471120725,293191025,150.13351863883773,1,4,0,2,0,"LINESTRING(5.0417121 45.6398239, 5.0415042 45.6398495, 5.0411222 45.6399388, 5.0406247 45.6400559, 5.0402354 45.6401620, 5.0398961 45.6402692)"
40221044,307636896,1433454676,1200.0712244741665,1,4,4,2,2,"LINESTRING(5.0767892 45.6347841, 5.0763934 45.6350575, 5.0746136 45.6360366, 5.0721623 45.6371422, 5.0697461 45.6378664, 5.0685762 45.6381747, 5.0673742 45.6384079, 5.0660564 45.6386043, 5.0647171 45.6387406, 5.0636532 45.6388035, 5.0628688 45.6388306)"
40221337,471120714,484792721,142.6874084729754,1,4,0,2,0,"LINESTRING(5.0421488 45.6395571, 5.0422581 45.6396206, 5.0423646 45.6396741, 5.0424775 45.6397056, 5.0425632 45.6397110, 5.0426611 45.6396952, 5.0428382 45.6396451, 5.0430721 45.6395869, 5.0433461 45.6395395, 5.0435710 45.6395165, 5.0438741 45.6395156)"
40755496,484792721,1346126546,147.21298933584717,1,4,0,2,0,"LINESTRING(5.0438741 45.6395156, 5.0434054 45.6395911, 5.0432009 45.6396406, 5.0427444 45.6397614, 5.0426179 45.6397754, 5.0425070 45.6397653, 5.0423495 45.6397336, 5.0422295 45.6397309, 5.0420481 45.6397420)"
40755796,1744494333,2616084974,26.798016746658107,1,3,3,2,2,"LINESTRING(5.0736260 45.6311998, 5.0737559 45.6312730, 5.0738940 45.6313509)"
40755796,2616084974,1744494345,37.35750725817261,1,3,3,2,2,"LINESTRING(5.0738940 45.6313509, 5.0742798 45.6315505)"
40755796,1744494345,1744495153,58.80767419813211,1,3,3,2,2,"LINESTRING(5.0742798 45.6315505, 5.0748487 45.6318981)"
40755796,1744495153,495342476,87.03184698212912,1,3,3,2,2,"LINESTRING(5.0748487 45.6318981, 5.0748779 45.6319146, 5.0757526 45.6323582)"
40755796,495342476,1433558614,146.02477801388136,1,3,3,2,2,"LINESTRING(5.0757526 45.6323582, 5.0766257 45.6328438, 5.0770497 45.6330610, 5.0772197 45.6331742)"
40755799,495342509,243121006,51.65444961214602,1,3,0,2,0,"LINESTRING(5.0773398 45.6332398, 5.0776953 45.6333856, 5.0779360 45.6334365)"
40755801,495342303,495342509,53.138532397941596,1,3,0,2,0,"LINESTRING(5.0777699 45.6336105, 5.0775773 45.6334439, 5.0773398 45.6332398)"
40755938,243121009,1745783974,371.82538534035217,1,3,3,2,2,"LINESTRING(5.0793563 45.6343487, 5.0799537 45.6346565, 5.0812559 45.6353551, 5.0831384 45.6363888)"
40755938,1745783974,1433558667,29.8168412807597,1,3,3,2,2,"LINESTRING(5.0831384 45.6363888, 5.0834387 45.6365551)"
40755938,1433558667,1745783922,4.268608093872272,1,3,3,2,2,"LINESTRING(5.0834387 45.6365551, 5.0834817 45.6365789)"
40755938,1745783922,243121024,508.8087489929403,1,3,3,2,2,"LINESTRING(5.0834817 45.6365789, 5.0840043 45.6368650, 5.0841992 45.6369592, 5.0844247 45.6370610, 5.0845835 45.6371429, 5.0846678 45.6371919, 5.0847526 45.6372515, 5.0848364 45.6373190, 5.0849142 45.6373963, 5.0850062 45.6375020, 5.0851277 45.6376490, 5.0852232 45.6377818, 5.0854678 45.6381503, 5.0855889 45.6383187, 5.0856608 45.6384081, 5.0857987 45.6385580, 5.0858797 45.6386357, 5.0859863 45.6387367, 5.0860467 45.6387872, 5.0861232 45.6388459, 5.0862557 45.6389522, 5.0863818 45.6390373, 5.0865311 45.6391296, 5.0866901 45.6392160, 5.0868820 45.6393124, 5.0870825 45.6393977, 5.0873314 45.6394895, 5.0875772 45.6395634, 5.0878402 45.6396289, 5.0880245 45.6396660)"
40755938,243121024,243121040,470.69483969685035,1,3,3,2,2,"LINESTRING(5.0880245 45.6396660, 5.0881991 45.6396907, 5.0884319 45.6397201, 5.0886820 45.6397425, 5.0888749 45.6397540, 5.0891078 45.6397533, 5.0893761 45.6397397, 5.0896234 45.6397167, 5.0898806 45.6396832, 5.0901457 45.6396289, 5.0904667 45.6395494, 5.0908830 45.6394322, 5.0912878 45.6393101, 5.0917981 45.6391557, 5.0920850 45.6390717, 5.0922874 45.6390215, 5.0925042 45.6389782, 5.0927110 45.6389447, 5.0929498 45.6389122, 5.0933524 45.6388731, 5.0937336 45.6388428, 5.0938461 45.6388269)"
46827598,324250119,7417774334,208.845187402028,1,2,2,2,2,"LINESTRING(5.0731784 45.6262738, 5.0729122 45.6262269, 5.0712314 45.6264823, 5.0705605 45.6265894)"
46827598,7417774334,646538131,170.47628118329237,1,2,2,2,2,"LINESTRING(5.0705605 45.6265894, 5.0696648 45.6267324, 5.0684245 45.6269269)"
46827598,646538131,8246919596,9.226562952558789,1,2,2,2,2,"LINESTRING(5.0684245 45.6269269, 5.0683085 45.6269439)"
46827598,8246919596,8246919587,42.56789383150738,1,2,2,2,2,"LINESTRING(5.0683085 45.6269439, 5.0678027 45.6270182, 5.0677734 45.6270226)"
46827598,8246919587,1476369829,27.346789557697406,1,2,2,2,2,"LINESTRING(5.0677734 45.6270226, 5.0674298 45.6270737)"
46827598,1476369829,1433558632,96.99603276085216,1,2,2,2,2,"LINESTRING(5.0674298 45.6270737, 5.0662186 45.6272781)"
46827598,1433558632,1744500203,104.66446551945322,1,2,2,2,2,"LINESTRING(5.0662186 45.6272781, 5.0655663 45.6273671, 5.0649048 45.6274769)"
49023015,1745693964,1745715688,1701.2224463169907,1,2,2,2,2,"LINESTRING(5.0605325 45.6553547, 5.0595529 45.6547405, 5.0592574 45.6545330, 5.0587961 45.6541430, 5.0585112 45.6538581, 5.0584581 45.6537873, 5.0583836 45.6536447, 5.0583562 45.6535731, 5.0582924 45.6533997, 5.0582811 45.6532206, 5.0583026 45.6529206, 5.0583530 45.6525741, 5.0583610 45.6525157, 5.0585171 45.6517357, 5.0586995 45.6509407, 5.0590799 45.6496883, 5.0593481 45.6486833, 5.0593967 45.6483411, 5.0594017 45.6478282, 5.0594339 45.6468832, 5.0594398 45.6462761, 5.0594446 45.6458332, 5.0594446 45.6452256, 5.0593803 45.6446781, 5.0593647 45.6442734, 5.0594291 45.6438684, 5.0595519 45.6431629, 5.0596699 45.6425554, 5.0597402 45.6421882, 5.0598690 45.6416031, 5.0599655 45.6413106, 5.0601206 45.6409352, 5.0601747 45.6407893)"
49023015,1745715688,1433454703,177.52049529649383,1,2,2,2,2,"LINESTRING(5.0601747 45.6407893, 5.0602123 45.6406880, 5.0603351 45.6403201, 5.0605597 45.6395947, 5.0606761 45.6392337)"
49023015,1433454703,752867487,34.98375092867848,1,2,2,2,2,"LINESTRING(5.0606761 45.6392337, 5.0607779 45.6389276)"
61974512,772631263,772631264,218.9333611994364,1,1,1,2,2,"LINESTRING(5.0732392 45.6282623, 5.0739730 45.6301609)"
61974513,772631251,772631262,31.34124554960444,1,1,1,2,2,"LINESTRING(5.0720961 45.6288212, 5.0717139 45.6289097)"
61974514,772631255,772631256,81.84314794273074,1,1,1,2,2,"LINESTRING(5.0759717 45.6291314, 5.0759542 45.6293299, 5.0760145 45.6295727, 5.0760162 45.6298626)"
61974515,772631257,772631258,62.03963110361553,1,1,1,2,2,"LINESTRING(5.0746858 45.6291873, 5.0745051 45.6286445)"
61974516,495342423,772631264,147.94392041862204,1,1,1,2,2,"LINESTRING(5.0720912 45.6303470, 5.0739730 45.6301609)"
61974516,772631264,772631242,67.53573960883952,1,1,1,2,2,"LINESTRING(5.0739730 45.6301609, 5.0748373 45.6301082)"
61974516,772631242,772631242,76.61344865572582,1,1,1,2,2,"LINESTRING(5.0748373 45.6301082, 5.0748629 45.6300155, 5.0748451 45.6298519, 5.0749604 45.6298359, 5.0750221 45.6300151, 5.0749148 45.6300901, 5.0748373 45.6301082)"
61974517,772631265,772631254,51.095691426382785,1,1,1,2,2,"LINESTRING(5.0765228 45.6292910, 5.0765204 45.6297500)"
61974517,772631254,4282001085,84.4079341387058,1,1,1,2,2,"LINESTRING(5.0765204 45.6297500, 5.0766058 45.6301294, 5.0767255 45.6304941)"
61974517,4282001085,772631260,27.489023240412287,1,1,1,2,2,"LINESTRING(5.0767255 45.6304941, 5.0768217 45.6307317)"
61974517,772631260,4282001088,55.8505197814789,1,1,1,2,2,"LINESTRING(5.0768217 45.6307317, 5.0770685 45.6312028)"
61974517,4282001088,772631253,15.225631142017072,1,1,1,2,2,"LINESTRING(5.0770685 45.6312028, 5.0771077 45.6313368)"
61974518,772631252,772631262,26.248172701273173,1,1,1,2,2,"LINESTRING(5.0717836 45.6291404, 5.0717139 45.6289097)"
61974518,772631262,772631266,45.11142308247103,1,1,1,2,2,"LINESTRING(5.0717139 45.6289097, 5.0715476 45.6285215)"
61974519,772631254,772631247,82.93834336938863,1,1,1,2,2,"LINESTRING(5.0765204 45.6297500, 5.0775290 45.6299901)"
61974521,324250105,772631244,53.48560579665747,1,1,1,2,2,"LINESTRING(5.0711583 45.6282183, 5.0712821 45.6282345, 5.0718262 45.6281386)"
61974521,772631244,772631245,41.71890593688002,1,1,1,2,2,"LINESTRING(5.0718262 45.6281386, 5.0723389 45.6280295)"
61974521,772631245,772631263,74.7230989276431,1,1,1,2,2,"LINESTRING(5.0723389 45.6280295, 5.0732392 45.6282623)"
61974521,772631263,772631258,107.40808375382869,1,1,1,2,2,"LINESTRING(5.0732392 45.6282623, 5.0738436 45.6284258, 5.0745051 45.6286445)"
61974521,772631258,1433558222,96.6938243270997,1,1,1,2,2,"LINESTRING(5.0745051 45.6286445, 5.0756291 45.6290142)"
61974521,1433558222,772631255,29.689931798459995,1,1,1,2,2,"LINESTRING(5.0756291 45.6290142, 5.0759717 45.6291314)"
61974521,772631255,772631265,46.433802454152314,1,1,1,2,2,"LINESTRING(5.0759717 45.6291314, 5.0765228 45.6292910)"
61974521,772631265,1433558235,114.77250914407885,1,1,1,2,2,"LINESTRING(5.0765228 45.6292910, 5.0779138 45.6296328)"
61974521,1433558235,1433558346,19.509572474643676,1,1,1,2,2,"LINESTRING(5.0779138 45.6296328, 5.0781505 45.6296904)"
61974521,1433558346,1433558574,18.730274548699594,1,1,1,2,2,"LINESTRING(5.0781505 45.6296904, 5.0783336 45.6297350, 5.0783795 45.6297411)"
61974521,1433558574,8278671938,163.33072771481514,1,1,1,2,2,"LINESTRING(5.0783795 45.6297411, 5.0793502 45.6298673, 5.0804464 45.6299930)"
119076257,1338692877,1338692734,34.72331869949628,1,1,1,2,2,"LINESTRING(5.0880662 45.6411645, 5.0880682 45.6413375, 5.0880641 45.6414304, 5.0880603 45.6414763)"
119076257,1338692734,1338692824,1054.5400672492276,1,1,1,2,2,"LINESTRING(5.0880603 45.6414763, 5.0880402 45.6415914, 5.0880221 45.6416635, 5.0879963 45.6417394, 5.0879627 45.6418098, 5.0879271 45.6418774, 5.0878840 45.6419430, 5.0878321 45.6420163, 5.0877663 45.6420954, 5.0876865 45.6421757, 5.0876160 45.6422381, 5.0872775 45.6425038, 5.0869791 45.6427411, 5.0867938 45.6428896, 5.0866447 45.6430221, 5.0865072 45.6431598, 5.0863900 45.6432902, 5.0862722 45.6434417, 5.0861935 45.6435506, 5.0860816 45.6437207, 5.0860062 45.6438532, 5.0858589 45.6441313, 5.0856786 45.6444740, 5.0854575 45.6448920, 5.0852407 45.6453041, 5.0850662 45.6456354, 5.0849284 45.6458992, 5.0848199 45.6461068, 5.0847169 45.6462993, 5.0846594 45.6463933, 5.0845529 45.6465410, 5.0844609 45.6466528, 5.0843672 45.6467542, 5.0842750 45.6468385, 5.0834514 45.6475693, 5.0833541 45.6476545, 5.0828167 45.6481287, 5.0826844 45.6482516, 5.0826112 45.6483312, 5.0825506 45.6484109, 5.0824843 45.6485185, 5.0824303 45.6486222, 5.0823990 45.6486965, 5.0823736 45.6487801, 5.0823534 45.6488956, 5.0823482 45.6489686, 5.0823481 45.6490512, 5.0823568 45.6491499, 5.0823706 45.6492250, 5.0823996 45.6493173, 5.0824266 45.6493886, 5.0824618 45.6494663, 5.0825032 45.6495396, 5.0825423 45.6495996, 5.0825993 45.6496750, 5.0826962 45.6497777)"
119076259,1338692814,1338692877,45.653570119680964,1,1,1,2,2,"LINESTRING(5.0880432 45.6407547, 5.0880662 45.6411645)"
119076261,243121024,6180638547,48.87337536957996,1,1,1,2,2,"LINESTRING(5.0880245 45.6396660, 5.0880132 45.6396990, 5.0880098 45.6401041)"
119076261,6180638547,1338692814,72.47067747234996,1,1,1,2,2,"LINESTRING(5.0880098 45.6401041, 5.0880432 45.6407547)"
119754500,293191041,5168464919,26.630301177597914,1,1,1,2,2,"LINESTRING(5.0434630 45.6388685, 5.0435314 45.6387719, 5.0436684 45.6386819)"
119754501,471120625,293191039,25.70552558027238,1,1,1,2,2,"LINESTRING(5.0447010 45.6387343, 5.0446063 45.6387505, 5.0445194 45.6387893, 5.0443914 45.6388038)"
119754501,293191039,293191041,72.61711716648404,1,1,1,2,2,"LINESTRING(5.0443914 45.6388038, 5.0438705 45.6388398, 5.0434630 45.6388685)"
119754501,293191041,293191042,36.486247916510635,1,1,1,2,2,"LINESTRING(5.0434630 45.6388685, 5.0429964 45.6389001)"
119754501,293191042,293191043,24.305664546863483,1,1,1,2,2,"LINESTRING(5.0429964 45.6389001, 5.0427537 45.6390375)"
119754501,293191043,1344429922,18.289360781884017,1,1,1,2,2,"LINESTRING(5.0427537 45.6390375, 5.0425738 45.6391432)"
119754501,1344429922,1344429939,53.072473126608614,1,1,1,2,2,"LINESTRING(5.0425738 45.6391432, 5.0423861 45.6392595, 5.0423780 45.6392857, 5.0424558 45.6393889, 5.0426221 45.6394958)"
119754501,1344429939,293191044,15.947660122365555,1,1,1,2,2,"LINESTRING(5.0426221 45.6394958, 5.0428077 45.6394351)"
119754501,293191044,293191045,21.04370036999629,1,1,1,2,2,"LINESTRING(5.0428077 45.6394351, 5.0430739 45.6394020)"
119754503,293191042,1344429933,88.70459865601211,1,1,1,2,2,"LINESTRING(5.0429964 45.6389001, 5.0431076 45.6388075, 5.0433597 45.6386875, 5.0435823 45.6385600, 5.0436601 45.6385318, 5.0437486 45.6385206, 5.0438345 45.6385337, 5.0439356 45.6385613)"
119754503,1344429933,293191039,47.8172402377527,1,1,1,2,2,"LINESTRING(5.0439356 45.6385613, 5.0442743 45.6386537, 5.0443307 45.6386912, 5.0443682 45.6387437, 5.0443914 45.6388038)"
119754504,293191043,293191044,44.45947428361681,1,1,1,2,2,"LINESTRING(5.0427537 45.6390375, 5.0428077 45.6394351)"
119948641,1346126590,1346126561,22.019547636390087,1,1,0,2,0,"LINESTRING(5.0452967 45.6377286, 5.0452097 45.6376969, 5.0451158 45.6376837, 5.0450268 45.6376851)"
119948643,1346126499,7848239211,474.0390111655837,1,3,3,2,2,"LINESTRING(5.0453828 45.6374331, 5.0466656 45.6367477, 5.0482942 45.6359138, 5.0489020 45.6356026, 5.0502675 45.6348900)"
119948643,7848239211,4432298645,139.96750861416106,1,3,3,2,2,"LINESTRING(5.0502675 45.6348900, 5.0517113 45.6341405)"
119948643,4432298645,2973881311,63.11886389536872,1,3,3,2,2,"LINESTRING(5.0517113 45.6341405, 5.0523597 45.6338000)"
119948650,1344429939,1344429922,39.43063341401165,1,1,1,2,2,"LINESTRING(5.0426221 45.6394958, 5.0425738 45.6391432)"
119948651,1346126499,1346126558,11.828948647437626,1,3,0,2,0,"LINESTRING(5.0453828 45.6374331, 5.0452760 45.6375087)"
119948652,471120625,1346126570,93.68252325975821,1,1,1,2,2,"LINESTRING(5.0447010 45.6387343, 5.0456661 45.6382314)"
119948652,1346126570,1346126533,79.08739202290981,1,1,1,2,2,"LINESTRING(5.0456661 45.6382314, 5.0464780 45.6378042)"
119948653,1346126590,1346126570,62.923879289484944,1,1,1,2,2,"LINESTRING(5.0452967 45.6377286, 5.0456661 45.6382314)"
119948653,1346126570,1346126588,39.58754476414005,1,1,1,2,2,"LINESTRING(5.0456661 45.6382314, 5.0458868 45.6385518)"
119948655,1346126558,1346126590,24.845091759282848,1,1,0,2,0,"LINESTRING(5.0452760 45.6375087, 5.0452592 45.6375879, 5.0452967 45.6377286)"
130036994,752867488,2293979512,211.56440196733223,1,2,2,2,2,"LINESTRING(5.0608802 45.6385835, 5.0609757 45.6380876, 5.0610479 45.6372370, 5.0611572 45.6366943)"
130036994,2293979512,622131834,80.72119201313154,1,2,2,2,2,"LINESTRING(5.0611572 45.6366943, 5.0612880 45.6362674, 5.0614021 45.6359901)"
130036994,622131834,2502886775,151.900279889941,1,2,2,2,2,"LINESTRING(5.0614021 45.6359901, 5.0614344 45.6358612, 5.0614437 45.6357701, 5.0614493 45.6355316, 5.0614634 45.6352562, 5.0614491 45.6349148, 5.0614480 45.6346281)"
130036994,2502886775,4281963253,28.502647948843062,1,2,2,2,2,"LINESTRING(5.0614480 45.6346281, 5.0614475 45.6344993, 5.0614627 45.6343725)"
130036994,4281963253,4281963249,48.48632118673238,1,2,2,2,2,"LINESTRING(5.0614627 45.6343725, 5.0615033 45.6340323, 5.0615206 45.6339389)"
130036994,4281963249,2439079720,101.65888595803496,1,2,2,2,2,"LINESTRING(5.0615206 45.6339389, 5.0616313 45.6334087, 5.0616746 45.6331521, 5.0616823 45.6330332)"
130036994,2439079720,2439079743,16.066877956650156,1,2,2,2,2,"LINESTRING(5.0616823 45.6330332, 5.0616940 45.6328891)"
130036994,2439079743,2439079740,81.12944647937809,1,2,2,2,2,"LINESTRING(5.0616940 45.6328891, 5.0616913 45.6321603)"
130036994,2439079740,4255122803,184.0150410111003,1,2,2,2,2,"LINESTRING(5.0616913 45.6321603, 5.0616965 45.6318116, 5.0616687 45.6315859, 5.0616360 45.6314639, 5.0616033 45.6308699, 5.0615897 45.6305108)"
130036994,4255122803,622131628,8.52745345352863,1,2,2,2,2,"LINESTRING(5.0615897 45.6305108, 5.0615903 45.6304691, 5.0615908 45.6304342)"
130036998,752867487,752867488,39.123592634380536,1,2,2,2,2,"LINESTRING(5.0607779 45.6389276, 5.0608802 45.6385835)"
130037001,1433454676,1433454703,177.51269704715872,1,4,0,2,0,"LINESTRING(5.0628688 45.6388306, 5.0624332 45.6389102, 5.0620947 45.6389548, 5.0617465 45.6390302, 5.0615260 45.6391049, 5.0613066 45.6391577, 5.0610599 45.6391878, 5.0607594 45.6392412, 5.0606761 45.6392337)"
